A080814 | A130249 | 0.0833333333333333 | 8
A006601 | A000027 | 0.6875 | 77
A006601 | A206244 | 0.0661157024793388 | 8
A006601 | A072000 | 0.241071428571429 | 26
A006601 | A036234 | 0.19047619047619 | 20
A006601 | A132090 | 0.0714285714285714 | 9
A006601 | A048766 | 0.0357142857142857 | 4
A006601 | A002266 | 0.14406779661017 | 16
A006601 | A008619 | 0.345454545454545 | 38
A006601 | A000194 | 0.075187969924812 | 10
A006601 | A055642 | 0.0212765957446809 | 3
A004001 | A099011 | 0.371681415929204 | 42
A004001 | A023691 | 0.375 | 42
A004001 | A023690 | 0.355932203389831 | 42
A004001 | A204189 | 0.415841584158416 | 42
A004001 | A157888 | 0.378378378378378 | 42
A004001 | A069272 | 0.385321100917431 | 42
A004001 | A178635 | 0.482758620689655 | 42
A004001 | A069281 | 0.424242424242424 | 42
A004001 | A101619 | 0.525 | 42
A004001 | A045897 | 0.352941176470588 | 42
A004001 | A198775 | 0.365217391304348 | 42
A004001 | A157909 | 0.378378378378378 | 42
A004001 | A046308 | 0.352941176470588 | 42
A004001 | A026081 | 0.5375 | 42
A004001 | A006038 | 0.368421052631579 | 42
A004001 | A198774 | 0.355932203389831 | 42
A004001 | A046312 | 0.358974358974359 | 42
A058950 | A040000 | 0.0138888888888889 | 2
A058950 | A130259 | 0.0428571428571429 | 5
A058950 | A103586 | 0.0503597122302158 | 7
A058950 | A206244 | 0.064 | 8
A058950 | A132090 | 0.0694444444444444 | 9
A058950 | A048766 | 0.0347222222222222 | 4
A058950 | A000194 | 0.072992700729927 | 10
A058950 | A055642 | 0.0206896551724138 | 3
A002203 | A113311 | 0.0294117647058824 | 4
A083098 | A130256 | 0.0714285714285714 | 7
A002201 | A113311 | 0.0317460317460317 | 4
A040000 | A130593 | 0.0136986301369863 | 2
A040000 | A066265 | 0.032258064516129 | 2
A040000 | A058944 | 0.0141843971631206 | 2
A040000 | A198306 | 0.0150375939849624 | 2
A040000 | A246547 | 0.0122699386503067 | 2
A040000 | A140091 | 0.0201342281879195 | 2
A040000 | A139049 | 0.0122699386503067 | 2
A040000 | A099011 | 0.013986013986014 | 2
A040000 | A133466 | 0.0124223602484472 | 2
A040000 | A000979 | 0.025 | 2
A040000 | A023691 | 0.0140845070422535 | 2
A040000 | A002492 | 0.0206896551724138 | 2
A040000 | A052218 | 0.0134228187919463 | 2
A040000 | A115067 | 0.0194805194805195 | 2
A040000 | A000978 | 0.0205479452054795 | 2
A040000 | A002042 | 0.0155038759689922 | 2
A040000 | A089995 | 0.0122699386503067 | 2
A040000 | A075415 | 0.0254237288135593 | 2
A040000 | A023690 | 0.0135135135135135 | 2
A040000 | A133766 | 0.0147058823529412 | 2
A040000 | A035287 | 0.0215827338129496 | 2
A040000 | A169810 | 0.0191082802547771 | 2
A040000 | A132124 | 0.0275862068965517 | 2
A040000 | A175224 | 0.0122699386503067 | 2
A040000 | A063657 | 0.0178571428571429 | 2
A040000 | A092840 | 0.0275229357798165 | 2
A040000 | A204189 | 0.0152671755725191 | 2
A040000 | A157888 | 0.0141843971631206 | 2
A040000 | A067295 | 0.015748031496063 | 2
A040000 | A036666 | 0.0263157894736842 | 2
A040000 | A055999 | 0.0191082802547771 | 2
A040000 | A052219 | 0.0131578947368421 | 2
A040000 | A069272 | 0.0143884892086331 | 2
A040000 | A230953 | 0.0232558139534884 | 2
A040000 | A014313 | 0.0125786163522013 | 2
A040000 | A139328 | 0.0248447204968944 | 2
A040000 | A157872 | 0.0135135135135135 | 2
A040000 | A118882 | 0.0127388535031847 | 2
A040000 | A189151 | 0.0121951219512195 | 2
A040000 | A050542 | 0.0176991150442478 | 2
A040000 | A155146 | 0.0132450331125828 | 2
A040000 | A178635 | 0.0170940170940171 | 2
A040000 | A092839 | 0.0272727272727273 | 2
A040000 | A001576 | 0.0234375 | 2
A040000 | A058947 | 0.0153846153846154 | 2
A040000 | A175222 | 0.0122699386503067 | 2
A040000 | A069281 | 0.0155038759689922 | 2
A040000 | A033996 | 0.0198675496688742 | 2
A040000 | A140674 | 0.0201342281879195 | 2
A040000 | A017641 | 0.0126582278481013 | 2
A040000 | A144312 | 0.0205479452054795 | 2
A040000 | A050409 | 0.020979020979021 | 2
A040000 | A002277 | 0.032520325203252 | 2
A040000 | A101619 | 0.0181818181818182 | 2
A040000 | A034054 | 0.0145985401459854 | 2
A040000 | A157910 | 0.0137931034482759 | 2
A040000 | A058949 | 0.0144927536231884 | 2
A040000 | A033579 | 0.0198675496688742 | 2
A040000 | A019434 | 0.0272727272727273 | 2
A040000 | A002283 | 0.024 | 2
A040000 | A117293 | 0.0175438596491228 | 2
A040000 | A099814 | 0.0245901639344262 | 2
A040000 | A133033 | 0.020979020979021 | 2
A040000 | A045897 | 0.0134228187919463 | 2
A040000 | A143224 | 0.0191082802547771 | 2
A040000 | A022266 | 0.020979020979021 | 2
A040000 | A201739 | 0.0179640718562874 | 2
A040000 | A022120 | 0.0211267605633803 | 2
A040000 | A002144 | 0.0125786163522013 | 2
A040000 | A198775 | 0.0137931034482759 | 2
A040000 | A151542 | 0.0194805194805195 | 2
A040000 | A014612 | 0.0123456790123457 | 2
A040000 | A054360 | 0.0230769230769231 | 2
A040000 | A134334 | 0.0119760479041916 | 2
A040000 | A157729 | 0.0136986301369863 | 2
A040000 | A110745 | 0.0133333333333333 | 2
A040000 | A005319 | 0.0236220472440945 | 2
A040000 | A152079 | 0.0192307692307692 | 2
A040000 | A007645 | 0.0188679245283019 | 2
A040000 | A005563 | 0.0256410256410256 | 2
A040000 | A071336 | 0.0129032258064516 | 2
A040000 | A016826 | 0.0143884892086331 | 2
A040000 | A052147 | 0.0125 | 2
A040000 | A157909 | 0.0141843971631206 | 2
A040000 | A014613 | 0.0125786163522013 | 2
A040000 | A049598 | 0.0201342281879195 | 2
A040000 | A034056 | 0.0137931034482759 | 2
A040000 | A050909 | 0.0178571428571429 | 2
A040000 | A058952 | 0.0136986301369863 | 2
A040000 | A198309 | 0.0152671755725191 | 2
A040000 | A027699 | 0.0188679245283019 | 2
A040000 | A140675 | 0.0201342281879195 | 2
A040000 | A050548 | 0.0176991150442478 | 2
A040000 | A127958 | 0.0114285714285714 | 2
A040000 | A046308 | 0.0134228187919463 | 2
A040000 | A101859 | 0.0191082802547771 | 2
A040000 | A005320 | 0.0310077519379845 | 2
A040000 | A029742 | 0.0103626943005181 | 2
A040000 | A052223 | 0.0125786163522013 | 2
A040000 | A014198 | 0.0181818181818182 | 2
A040000 | A115421 | 0.0120481927710843 | 2
A040000 | A013929 | 0.0119760479041916 | 2
A040000 | A161395 | 0.025 | 2
A040000 | A077126 | 0.02 | 2
A040000 | A127957 | 0.0114942528735632 | 2
A040000 | A143226 | 0.012987012987013 | 2
A040000 | A210569 | 0.0208333333333333 | 2
A040000 | A056524 | 0.0133333333333333 | 2
A040000 | A161581 | 0.0165289256198347 | 2
A040000 | A026081 | 0.0272727272727273 | 2
A040000 | A124401 | 0.0214285714285714 | 2
A040000 | A049068 | 0.0171428571428571 | 2
A040000 | A222716 | 0.0206896551724138 | 2
A040000 | A056000 | 0.0192307692307692 | 2
A040000 | A230954 | 0.015625 | 2
A040000 | A002279 | 0.024390243902439 | 2
A040000 | A006038 | 0.0138888888888889 | 2
A040000 | A028896 | 0.0201342281879195 | 2
A040000 | A004431 | 0.0121951219512195 | 2
A040000 | A046092 | 0.0197368421052632 | 2
A040000 | A230095 | 0.0125 | 2
A040000 | A007378 | 0.0171428571428571 | 2
A040000 | A153263 | 0.0212765957446809 | 2
A040000 | A198774 | 0.0135135135135135 | 2
A040000 | A092572 | 0.0122699386503067 | 2
A040000 | A046312 | 0.0136054421768707 | 2
A130593 | A130259 | 0.0492957746478873 | 5
A130593 | A048766 | 0.0342465753424658 | 4
A130593 | A055642 | 0.0204081632653061 | 3
A080605 | A005843 | 0.214814814814815 | 27
A080605 | A080606 | 0.183673469387755 | 26
A156077 | A099011 | 0.333333333333333 | 38
A156077 | A023691 | 0.336283185840708 | 38
A156077 | A023690 | 0.319327731092437 | 38
A156077 | A204189 | 0.372549019607843 | 38
A156077 | A157888 | 0.339285714285714 | 38
A156077 | A069272 | 0.345454545454545 | 38
A156077 | A178635 | 0.431818181818182 | 38
A156077 | A069281 | 0.38 | 38
A156077 | A101619 | 0.469135802469136 | 38
A156077 | A045897 | 0.316666666666667 | 38
A156077 | A198775 | 0.327586206896552 | 38
A156077 | A157909 | 0.339285714285714 | 38
A156077 | A046308 | 0.316666666666667 | 38
A156077 | A143226 | 0.304 | 38
A156077 | A026081 | 0.481481481481481 | 38
A156077 | A006038 | 0.330434782608696 | 38
A156077 | A198774 | 0.319327731092437 | 38
A156077 | A046312 | 0.322033898305085 | 38
A130249 | A005748 | 0.0769230769230769 | 8
A130249 | A000521 | 0.0769230769230769 | 8
A130249 | A001392 | 0.08 | 8
A130249 | A001160 | 0.0692307692307692 | 8
A130249 | A005917 | 0.0656934306569343 | 8
A130249 | A000514 | 0.076271186440678 | 8
A130249 | A113395 | 0.0862068965517241 | 8
A130249 | A001024 | 0.0737704918032787 | 8
A130249 | A180056 | 0.0769230769230769 | 8
A130249 | A015287 | 0.076271186440678 | 8
A130249 | A054851 | 0.0731707317073171 | 8
A130249 | A001818 | 0.0869565217391304 | 8
A130249 | A083278 | 0.0714285714285714 | 8
A130249 | A015323 | 0.0782608695652174 | 8
A130249 | A011557 | 0.075 | 8
A130249 | A016125 | 0.076271186440678 | 8
A130249 | A033570 | 0.0616438356164384 | 8
A130249 | A001244 | 0.0775862068965517 | 8
A130249 | A076552 | 0.0769230769230769 | 8
A130249 | A046949 | 0.0638297872340425 | 8
A130249 | A053765 | 0.0810810810810811 | 8
A130249 | A100145 | 0.0676691729323308 | 8
A130249 | A000042 | 0.0756302521008403 | 8
A130249 | A135654 | 0.0782608695652174 | 8
A130249 | A057092 | 0.0819672131147541 | 8
A130249 | A013954 | 0.0725806451612903 | 8
A130249 | A243399 | 0.0756302521008403 | 8
A130249 | A097340 | 0.0731707317073171 | 8
A130249 | A013972 | 0.0803571428571429 | 8
A130249 | A007240 | 0.0769230769230769 | 8
A130249 | A135518 | 0.076271186440678 | 8
A130249 | A000464 | 0.0789473684210526 | 8
A130249 | A085741 | 0.0869565217391304 | 8
A130249 | A007805 | 0.0769230769230769 | 8
A130249 | A002409 | 0.0725806451612903 | 8
A130249 | A240876 | 0.0714285714285714 | 8
A130249 | A016123 | 0.0756302521008403 | 8
A130249 | A054849 | 0.0725806451612903 | 8
A130249 | A240763 | 0.0573248407643312 | 8
A130249 | A182400 | 0.0769230769230769 | 8
A130249 | A097843 | 0.079646017699115 | 8
A130249 | A062206 | 0.0782608695652174 | 8
A130249 | A001023 | 0.0737704918032787 | 8
A130249 | A053308 | 0.0775193798449612 | 8
A130249 | A054852 | 0.0833333333333333 | 8
A058944 | A130259 | 0.0437956204379562 | 5
A058944 | A103586 | 0.0514705882352941 | 7
A058944 | A206244 | 0.0655737704918033 | 8
A058944 | A132090 | 0.0780141843971631 | 9
A058944 | A048766 | 0.0354609929078014 | 4
A058944 | A055642 | 0.0211267605633803 | 3
A130253 | A002939 | 0.0680272108843537 | 9
A130253 | A034049 | 0.0584415584415584 | 9
A130253 | A088615 | 0.079646017699115 | 9
A130253 | A000816 | 0.087719298245614 | 9
A130253 | A061855 | 0.0753424657534247 | 9
A130253 | A052216 | 0.0671641791044776 | 9
A130253 | A181765 | 0.08 | 9
A130253 | A006331 | 0.0780141843971631 | 9
A130253 | A092798 | 0.0849056603773585 | 9
A130253 | A004121 | 0.0789473684210526 | 9
A130253 | A004122 | 0.0769230769230769 | 9
A130253 | A002736 | 0.0813008130081301 | 9
A138194 | A099011 | 0.1015625 | 13
A138194 | A023691 | 0.102362204724409 | 13
A138194 | A075415 | 0.135922330097087 | 13
A138194 | A023690 | 0.0977443609022556 | 13
A138194 | A133766 | 0.107438016528926 | 13
A138194 | A204189 | 0.112068965517241 | 13
A138194 | A157888 | 0.103174603174603 | 13
A138194 | A067295 | 0.125 | 13
A138194 | A069272 | 0.104838709677419 | 13
A138194 | A014313 | 0.0902777777777778 | 13
A138194 | A118882 | 0.0915492957746479 | 13
A138194 | A178635 | 0.127450980392157 | 13
A138194 | A069281 | 0.114035087719298 | 13
A138194 | A144312 | 0.106870229007634 | 13
A138194 | A101619 | 0.136842105263158 | 13
A138194 | A157910 | 0.1 | 13
A138194 | A045897 | 0.0970149253731343 | 13
A138194 | A198775 | 0.1 | 13
A138194 | A157909 | 0.103174603174603 | 13
A138194 | A014613 | 0.0902777777777778 | 13
A138194 | A046308 | 0.0970149253731343 | 13
A138194 | A115421 | 0.0860927152317881 | 13
A138194 | A161395 | 0.133333333333333 | 13
A138194 | A143226 | 0.0935251798561151 | 13
A138194 | A161581 | 0.122641509433962 | 13
A138194 | A026081 | 0.147368421052632 | 13
A138194 | A006038 | 0.10077519379845 | 13
A138194 | A230095 | 0.096551724137931 | 13
A138194 | A198774 | 0.0977443609022556 | 13
A138194 | A046312 | 0.0984848484848485 | 13
A198306 | A130259 | 0.0465116279069767 | 5
A198306 | A048766 | 0.037593984962406 | 4
A198306 | A055642 | 0.0223880597014925 | 3
A005748 | A130256 | 0.0683760683760684 | 7
A092521 | A130256 | 0.0743801652892562 | 7
A100175 | A130256 | 0.0676691729323308 | 7
A246547 | A055642 | 0.024390243902439 | 3
A140091 | A055642 | 0.0266666666666667 | 3
A000521 | A130256 | 0.0683760683760684 | 7
A139049 | A130259 | 0.0377358490566038 | 5
A139049 | A103586 | 0.0506329113924051 | 7
A139049 | A048766 | 0.0306748466257669 | 4
A139049 | A055642 | 0.0182926829268293 | 3
A001392 | A130256 | 0.064 | 7
A099011 | A004526 | 0.330357142857143 | 36
A099011 | A130259 | 0.0431654676258993 | 5
A099011 | A103586 | 0.0507246376811594 | 7
A099011 | A005041 | 0.155172413793103 | 18
A099011 | A110654 | 0.342105263157895 | 38
A099011 | A156253 | 0.446428571428571 | 50
A099011 | A001477 | 0.672413793103448 | 77
A099011 | A001462 | 0.155737704918033 | 19
A099011 | A099802 | 0.303571428571429 | 34
A099011 | A115384 | 0.342105263157895 | 38
A099011 | A074286 | 0.333333333333333 | 35
A099011 | A002265 | 0.169491525423729 | 19
A099011 | A000027 | 0.669565217391304 | 77
A099011 | A206244 | 0.0645161290322581 | 8
A099011 | A072000 | 0.234782608695652 | 26
A099011 | A036234 | 0.185185185185185 | 20
A099011 | A132090 | 0.0699300699300699 | 9
A099011 | A048766 | 0.034965034965035 | 4
A099011 | A002266 | 0.140495867768595 | 16
A099011 | A008619 | 0.336283185840708 | 38
A099011 | A000194 | 0.0735294117647059 | 10
A099011 | A055642 | 0.0208333333333333 | 3
A001160 | A130256 | 0.0615384615384615 | 7
A005917 | A130256 | 0.0583941605839416 | 7
A133466 | A055642 | 0.0246913580246914 | 3
A023691 | A004526 | 0.333333333333333 | 36
A023691 | A130259 | 0.0434782608695652 | 5
A023691 | A103586 | 0.0510948905109489 | 7
A023691 | A005041 | 0.156521739130435 | 18
A023691 | A110654 | 0.345132743362832 | 38
A023691 | A156253 | 0.45045045045045 | 50
A023691 | A001477 | 0.678260869565217 | 77
A023691 | A001462 | 0.15702479338843 | 19
A023691 | A099802 | 0.306306306306306 | 34
A023691 | A115384 | 0.345132743362832 | 38
A023691 | A074286 | 0.336448598130841 | 35
A023691 | A002265 | 0.170940170940171 | 19
A023691 | A000027 | 0.675438596491228 | 77
A023691 | A206244 | 0.0650406504065041 | 8
A023691 | A072000 | 0.236842105263158 | 26
A023691 | A036234 | 0.186915887850467 | 20
A023691 | A132090 | 0.0704225352112676 | 9
A023691 | A048766 | 0.0352112676056338 | 4
A023691 | A002266 | 0.141666666666667 | 16
A023691 | A008619 | 0.339285714285714 | 38
A023691 | A000194 | 0.0740740740740741 | 10
A023691 | A055642 | 0.020979020979021 | 3
A002492 | A055642 | 0.0342465753424658 | 3
A052218 | A055642 | 0.0266666666666667 | 3
A101986 | A113311 | 0.0340136054421769 | 4
A004526 | A023690 | 0.316239316239316 | 36
A004526 | A204189 | 0.37 | 36
A004526 | A157888 | 0.336363636363636 | 36
A004526 | A069272 | 0.342592592592593 | 36
A004526 | A178635 | 0.430232558139535 | 36
A004526 | A069281 | 0.377551020408163 | 36
A004526 | A101619 | 0.468354430379747 | 36
A004526 | A045897 | 0.313559322033898 | 36
A004526 | A198775 | 0.324561403508772 | 36
A004526 | A157909 | 0.336363636363636 | 36
A004526 | A046308 | 0.313559322033898 | 36
A004526 | A143226 | 0.300813008130081 | 36
A004526 | A006038 | 0.327433628318584 | 36
A004526 | A198774 | 0.316239316239316 | 36
A004526 | A046312 | 0.318965517241379 | 36
A001950 | A113311 | 0.0303030303030303 | 4
A115067 | A055642 | 0.032258064516129 | 3
A002042 | A130259 | 0.048 | 5
A002042 | A048766 | 0.0387596899224806 | 4
A002042 | A055642 | 0.0230769230769231 | 3
A000514 | A130256 | 0.0677966101694915 | 7
A089995 | A130259 | 0.0377358490566038 | 5
A089995 | A103586 | 0.0443037974683544 | 7
A089995 | A206244 | 0.0555555555555556 | 8
A089995 | A132090 | 0.0674846625766871 | 9
A089995 | A048766 | 0.0306748466257669 | 4
A089995 | A055642 | 0.0182926829268293 | 3
A075415 | A103586 | 0.0707964601769911 | 7
A075415 | A005041 | 0.208791208791209 | 18
A075415 | A001462 | 0.206185567010309 | 19
A075415 | A099802 | 0.402298850574713 | 34
A075415 | A206244 | 0.0909090909090909 | 8
A075415 | A036234 | 0.253012048192771 | 20
A075415 | A000194 | 0.0990990990990991 | 10
A075415 | A055642 | 0.0336134453781513 | 3
A023690 | A130259 | 0.0416666666666667 | 5
A023690 | A103586 | 0.048951048951049 | 7
A023690 | A005041 | 0.148760330578512 | 18
A023690 | A110654 | 0.327731092436975 | 38
A023690 | A156253 | 0.427350427350427 | 50
A023690 | A001477 | 0.644628099173554 | 77
A023690 | A001462 | 0.149606299212598 | 19
A023690 | A099802 | 0.290598290598291 | 34
A023690 | A115384 | 0.327731092436975 | 38
A023690 | A074286 | 0.31858407079646 | 35
A023690 | A002265 | 0.16260162601626 | 19
A023690 | A000027 | 0.641666666666667 | 77
A023690 | A206244 | 0.062015503875969 | 8
A023690 | A072000 | 0.225 | 26
A023690 | A036234 | 0.176991150442478 | 20
A023690 | A132090 | 0.0675675675675676 | 9
A023690 | A048766 | 0.0337837837837838 | 4
A023690 | A002266 | 0.134920634920635 | 16
A023690 | A008619 | 0.322033898305085 | 38
A023690 | A000194 | 0.0709219858156028 | 10
A023690 | A055642 | 0.0201342281879195 | 3
A058187 | A145397 | 0.629032258064516 | 78
A130259 | A133766 | 0.0454545454545455 | 5
A130259 | A175224 | 0.0377358490566038 | 5
A130259 | A204189 | 0.047244094488189 | 5
A130259 | A157888 | 0.0437956204379562 | 5
A130259 | A067295 | 0.0487804878048781 | 5
A130259 | A069272 | 0.0444444444444444 | 5
A130259 | A014313 | 0.0387096774193548 | 5
A130259 | A157872 | 0.0486111111111111 | 5
A130259 | A118882 | 0.0392156862745098 | 5
A130259 | A178635 | 0.0530973451327434 | 5
A130259 | A058947 | 0.0476190476190476 | 5
A130259 | A175222 | 0.0377358490566038 | 5
A130259 | A069281 | 0.048 | 5
A130259 | A017641 | 0.038961038961039 | 5
A130259 | A101619 | 0.0566037735849057 | 5
A130259 | A034054 | 0.0451127819548872 | 5
A130259 | A157910 | 0.0425531914893617 | 5
A130259 | A058949 | 0.0447761194029851 | 5
A130259 | A117293 | 0.0545454545454545 | 5
A130259 | A045897 | 0.0413793103448276 | 5
A130259 | A198775 | 0.0425531914893617 | 5
A130259 | A014612 | 0.0379746835443038 | 5
A130259 | A134334 | 0.0368098159509202 | 5
A130259 | A110745 | 0.0410958904109589 | 5
A130259 | A071336 | 0.0397350993377483 | 5
A130259 | A157909 | 0.0437956204379562 | 5
A130259 | A014613 | 0.0387096774193548 | 5
A130259 | A034056 | 0.0425531914893617 | 5
A130259 | A050909 | 0.0555555555555556 | 5
A130259 | A058952 | 0.0422535211267606 | 5
A130259 | A198309 | 0.047244094488189 | 5
A130259 | A050548 | 0.055045871559633 | 5
A130259 | A046308 | 0.0413793103448276 | 5
A130259 | A029742 | 0.0317460317460317 | 5
A130259 | A052223 | 0.0387096774193548 | 5
A130259 | A115421 | 0.037037037037037 | 5
A130259 | A127957 | 0.0352941176470588 | 5
A130259 | A143226 | 0.04 | 5
A130259 | A056524 | 0.0410958904109589 | 5
A130259 | A161581 | 0.0512820512820513 | 5
A130259 | A006038 | 0.0428571428571429 | 5
A130259 | A230095 | 0.0384615384615385 | 5
A130259 | A198774 | 0.0416666666666667 | 5
A130259 | A046312 | 0.041958041958042 | 5
A113395 | A130256 | 0.0689655172413793 | 7
A133766 | A103586 | 0.0534351145038168 | 7
A133766 | A206244 | 0.0683760683760684 | 8
A133766 | A132090 | 0.0735294117647059 | 9
A133766 | A048766 | 0.0367647058823529 | 4
A133766 | A000194 | 0.0775193798449612 | 10
A133766 | A055642 | 0.0218978102189781 | 3
A002939 | A113311 | 0.0328947368421053 | 4
A054377 | A113311 | 0.0353982300884956 | 4
A001024 | A130256 | 0.0655737704918033 | 7
A035287 | A055642 | 0.0357142857142857 | 3
A169810 | A055642 | 0.0253164556962025 | 3
A103586 | A175224 | 0.0443037974683544 | 7
A103586 | A204189 | 0.0555555555555556 | 7
A103586 | A157888 | 0.0514705882352941 | 7
A103586 | A067295 | 0.0573770491803279 | 7
A103586 | A069272 | 0.0522388059701493 | 7
A103586 | A014313 | 0.0454545454545455 | 7
A103586 | A118882 | 0.0460526315789474 | 7
A103586 | A178635 | 0.0625 | 7
A103586 | A058947 | 0.056 | 7
A103586 | A069281 | 0.0564516129032258 | 7
A103586 | A033996 | 0.0616438356164384 | 7
A103586 | A140674 | 0.0555555555555556 | 7
A103586 | A017641 | 0.0457516339869281 | 7
A103586 | A144312 | 0.0567375886524823 | 7
A103586 | A101619 | 0.0666666666666667 | 7
A103586 | A157910 | 0.05 | 7
A103586 | A058949 | 0.0526315789473684 | 7
A103586 | A002283 | 0.0666666666666667 | 7
A103586 | A117293 | 0.0642201834862385 | 7
A103586 | A099814 | 0.0683760683760684 | 7
A103586 | A045897 | 0.0486111111111111 | 7
A103586 | A143224 | 0.0526315789473684 | 7
A103586 | A198775 | 0.05 | 7
A103586 | A151542 | 0.0536912751677852 | 7
A103586 | A014612 | 0.0509554140127389 | 7
A103586 | A134334 | 0.0493827160493827 | 7
A103586 | A110745 | 0.0482758620689655 | 7
A103586 | A071336 | 0.0466666666666667 | 7
A103586 | A157909 | 0.0514705882352941 | 7
A103586 | A014613 | 0.0454545454545455 | 7
A103586 | A049598 | 0.0555555555555556 | 7
A103586 | A034056 | 0.05 | 7
A103586 | A050909 | 0.0654205607476635 | 7
A103586 | A058952 | 0.049645390070922 | 7
A103586 | A198309 | 0.0555555555555556 | 7
A103586 | A140675 | 0.0555555555555556 | 7
A103586 | A046308 | 0.0486111111111111 | 7
A103586 | A101859 | 0.0526315789473684 | 7
A103586 | A029742 | 0.0372340425531915 | 7
A103586 | A052223 | 0.0454545454545455 | 7
A103586 | A115421 | 0.0434782608695652 | 7
A103586 | A161395 | 0.0695652173913043 | 7
A103586 | A127957 | 0.0414201183431953 | 7
A103586 | A143226 | 0.0469798657718121 | 7
A103586 | A056524 | 0.0482758620689655 | 7
A103586 | A161581 | 0.0603448275862069 | 7
A103586 | A026081 | 0.0761904761904762 | 7
A103586 | A222716 | 0.0571428571428571 | 7
A103586 | A006038 | 0.0503597122302158 | 7
A103586 | A230095 | 0.0451612903225806 | 7
A103586 | A198774 | 0.048951048951049 | 7
A103586 | A046312 | 0.0492957746478873 | 7
A180056 | A130256 | 0.0683760683760684 | 7
A005117 | A013929 | 0.849624060150376 | 113
A015287 | A130256 | 0.0677966101694915 | 7
A054851 | A130256 | 0.0650406504065041 | 7
A005041 | A204189 | 0.173076923076923 | 18
A005041 | A157888 | 0.157894736842105 | 18
A005041 | A069272 | 0.160714285714286 | 18
A005041 | A014313 | 0.136363636363636 | 18
A005041 | A118882 | 0.138461538461538 | 18
A005041 | A178635 | 0.2 | 18
A005041 | A069281 | 0.176470588235294 | 18
A005041 | A101619 | 0.216867469879518 | 18
A005041 | A045897 | 0.147540983606557 | 18
A005041 | A198775 | 0.152542372881356 | 18
A005041 | A157909 | 0.157894736842105 | 18
A005041 | A046308 | 0.147540983606557 | 18
A005041 | A115421 | 0.129496402877698 | 18
A005041 | A161395 | 0.204301075268817 | 18
A005041 | A143226 | 0.141732283464567 | 18
A005041 | A161581 | 0.191489361702128 | 18
A005041 | A026081 | 0.228915662650602 | 18
A005041 | A006038 | 0.153846153846154 | 18
A005041 | A198774 | 0.148760330578512 | 18
A005041 | A046312 | 0.15 | 18
A014820 | A130256 | 0.0681818181818182 | 7
A051890 | A113311 | 0.0264900662251656 | 4
A175224 | A206244 | 0.0555555555555556 | 8
A175224 | A132090 | 0.0674846625766871 | 9
A175224 | A048766 | 0.0306748466257669 | 4
A175224 | A055642 | 0.0182926829268293 | 3
A001818 | A130256 | 0.0695652173913043 | 7
A003518 | A130256 | 0.0725806451612903 | 7
A187243 | A049068 | 0.486666666666667 | 72
A204189 | A110654 | 0.382352941176471 | 38
A204189 | A156253 | 0.5 | 50
A204189 | A001477 | 0.75 | 77
A204189 | A001462 | 0.172727272727273 | 19
A204189 | A099802 | 0.34 | 34
A204189 | A115384 | 0.382352941176471 | 38
A204189 | A074286 | 0.375 | 35
A204189 | A002265 | 0.188679245283019 | 19
A204189 | A000027 | 0.747572815533981 | 77
A204189 | A206244 | 0.0714285714285714 | 8
A204189 | A072000 | 0.262135922330097 | 26
A204189 | A036234 | 0.208333333333333 | 20
A204189 | A132090 | 0.0763358778625954 | 9
A204189 | A048766 | 0.0381679389312977 | 4
A204189 | A002266 | 0.155963302752294 | 16
A204189 | A008619 | 0.376237623762376 | 38
A204189 | A000194 | 0.0806451612903226 | 10
A204189 | A055642 | 0.0227272727272727 | 3
A034049 | A113311 | 0.0251572327044025 | 4
A157888 | A110654 | 0.348214285714286 | 38
A157888 | A156253 | 0.454545454545455 | 50
A157888 | A001477 | 0.684210526315789 | 77
A157888 | A001462 | 0.158333333333333 | 19
A157888 | A099802 | 0.309090909090909 | 34
A157888 | A115384 | 0.348214285714286 | 38
A157888 | A074286 | 0.339622641509434 | 35
A157888 | A002265 | 0.172413793103448 | 19
A157888 | A000027 | 0.68141592920354 | 77
A157888 | A206244 | 0.0655737704918033 | 8
A157888 | A072000 | 0.238938053097345 | 26
A157888 | A036234 | 0.188679245283019 | 20
A157888 | A132090 | 0.0709219858156028 | 9
A157888 | A048766 | 0.0354609929078014 | 4
A157888 | A002266 | 0.142857142857143 | 16
A157888 | A008619 | 0.342342342342342 | 38
A157888 | A000194 | 0.0746268656716418 | 10
A157888 | A055642 | 0.0211267605633803 | 3
A067295 | A206244 | 0.0740740740740741 | 8
A067295 | A132090 | 0.078740157480315 | 9
A067295 | A048766 | 0.0393700787401575 | 4
A067295 | A000194 | 0.0833333333333333 | 10
A067295 | A055642 | 0.0234375 | 3
A088615 | A113311 | 0.0338983050847458 | 4
A110654 | A069272 | 0.354545454545455 | 38
A110654 | A178635 | 0.443181818181818 | 38
A110654 | A069281 | 0.39 | 38
A110654 | A101619 | 0.481481481481481 | 38
A110654 | A045897 | 0.325 | 38
A110654 | A198775 | 0.336206896551724 | 38
A110654 | A157909 | 0.348214285714286 | 38
A110654 | A046308 | 0.325 | 38
A110654 | A143226 | 0.312 | 38
A110654 | A006038 | 0.339130434782609 | 38
A110654 | A198774 | 0.327731092436975 | 38
A110654 | A046312 | 0.330508474576271 | 38
A055999 | A055642 | 0.0316455696202532 | 3
A052219 | A048766 | 0.0394736842105263 | 4
