A080814 | A060455 | 0T | 0.194444444444444 | 0
A040000 | A007805 | 0T | 0.125 | 0
A040000 | A121231 | 0T | 0.25 | 0
A040000 | A176501 | 0T | 0.111111111111111 | 0
A040000 | A063523 | PM | 0.0540540540540541 | 0
A040000 | A140827 | 0T | 0.0454545454545455 | 0
A040000 | A143608 | PM | 0.0645161290322581 | 0
A040000 | A064017 | 0T | 0.08 | 0
A040000 | A059015 | 0T | 0.0303030303030303 | 0
A040000 | A015518 | PM | 0.0740740740740741 | 0
A040000 | A001586 | 0T | 0.0909090909090909 | 0
A040000 | A053142 | PM | 0.0952380952380952 | 0
A040000 | A063727 | 0T | 0.08 | 0
A040000 | A055988 | 0T | 0.08 | 0
A040000 | A058331 | 0T | 0.0434782608695652 | 0
A040000 | A034182 | 0T | 0.0666666666666667 | 0
A040000 | A247328 | 0T | 0.0317460317460317 | 0
A040000 | A214282 | 0T | 0.0645161290322581 | 0
A040000 | A029954 | PM | 0.0344827586206897 | 0
A040000 | A000013 | 0T | 0.0555555555555556 | 0
A040000 | A047209 | 0T | 0.032258064516129 | 0
A040000 | A084175 | PM | 0.08 | 0
A040000 | A001244 | 0T | 0.133333333333333 | 0
A040000 | A014138 | PM | 0.08 | 0
A040000 | A182975 | 0T | 0.105263157894737 | 0
A040000 | A013189 | 0T | 0.0298507462686567 | 0
A040000 | A027457 | PM | 0.0689655172413793 | 0
A040000 | A032109 | 0T | 0.105263157894737 | 0
A040000 | A000027 | 0T | 0.025974025974026 | 0
A040000 | A100178 | 0T | 0.0625 | 0
A040000 | A005180 | 0T | 0.0357142857142857 | 0
A040000 | A000140 | 0T | 0.0952380952380952 | 0
A040000 | A000194 | 0T | 0.0204081632653061 | 0
A040000 | A222030 | PM | 0.03125 | 0
A040000 | A000990 | 0T | 0.0465116279069767 | 0
A040000 | A006527 | PM | 0.0465116279069767 | 0
A040000 | A045690 | 0T | 0.0588235294117647 | 0
A040000 | A028859 | 0T | 0.0645161290322581 | 0
A040000 | A006981 | 0T | 0.08 | 0
A040000 | A127964 | PM | 0.0689655172413793 | 0
A040000 | A000201 | 0T | 0.0294117647058824 | 0
A040000 | A176271 | 0T | 0.0303030303030303 | 0
A040000 | A026838 | PM | 0.037037037037037 | 0
A040000 | A016027 | 0T | 0.0476190476190476 | 0
A040000 | A134786 | 0T | 0.0869565217391304 | 0
A040000 | A000079 | 0T | 0.0588235294117647 | 0
A040000 | A000029 | 0T | 0.0555555555555556 | 0
A040000 | A047974 | 0T | 0.0740740740740741 | 0
A040000 | A188666 | 0T | 0.0289855072463768 | 0
A040000 | A024716 | 0T | 0.0833333333333333 | 0
A040000 | A000105 | 0T | 0.0689655172413793 | 0
A040000 | A188687 | 0T | 0.0869565217391304 | 0
A040000 | A196000 | PM | 0.0357142857142857 | 0
A040000 | A055209 | 0T | 0.181818181818182 | 0
A040000 | A001317 | 0T | 0.0476190476190476 | 0
A040000 | A103465 | 0T | 0.125 | 0
A040000 | A072486 | 0T | 0.08 | 0
A040000 | A006578 | PM | 0.0377358490566038 | 0
A040000 | A007463 | 0T | 0.0689655172413793 | 0
A040000 | A230952 | PM | 0.0833333333333333 | 0
A040000 | A008785 | 0T | 0.117647058823529 | 0
A040000 | A192794 | 0T | 0.0384615384615385 | 0
A040000 | A099393 | 0T | 0.0869565217391304 | 0
A040000 | A005917 | 0T | 0.0555555555555556 | 0
A040000 | A084771 | 0T | 0.1 | 0
A040000 | A046097 | 0T | 0.222222222222222 | 0
A040000 | A058622 | PM | 0.0606060606060606 | 0
A040000 | A038505 | PM | 0.0625 | 0
A040000 | A173110 | 0T | 0.133333333333333 | 0
A040000 | A179277 | 0T | 0.0769230769230769 | 0
A040000 | A016125 | 0T | 0.117647058823529 | 0
A040000 | A005705 | 0T | 0.0338983050847458 | 0
A040000 | A006961 | 0T | 0.117647058823529 | 0
A040000 | A221221 | PM | 0.0344827586206897 | 0
A040000 | A094348 | 0T | 0.0476190476190476 | 0
A040000 | A058645 | PM | 0.0769230769230769 | 0
A040000 | A001844 | 0T | 0.0425531914893617 | 0
A040000 | A138462 | 0T | 0.166666666666667 | 0
A040000 | A059535 | 0T | 0.0294117647058824 | 0
A040000 | A006127 | 0T | 0.0588235294117647 | 0
A040000 | A085787 | PM | 0.0377358490566038 | 0
A040000 | A000244 | 0T | 0.0714285714285714 | 0
A040000 | A097602 | 0T | 0.0333333333333333 | 0
A040000 | A004467 | PM | 0.0606060606060606 | 0
A040000 | A002522 | 0T | 0.0392156862745098 | 0
A040000 | A078944 | 0T | 0.1 | 0
A040000 | A009490 | 0T | 0.0338983050847458 | 0
A040000 | A054204 | 0T | 0.0327868852459016 | 0
A040000 | A055588 | 0T | 0.0714285714285714 | 0
A040000 | A000784 | PM | 0.0425531914893617 | 0
A040000 | A049503 | 0T | 0.133333333333333 | 0
A040000 | A036256 | 0T | 0.0606060606060606 | 0
A040000 | A144223 | 0T | 0.111111111111111 | 0
A040000 | A001018 | 0T | 0.08 | 0
A040000 | A010050 | 0T | 0.125 | 0
A040000 | A225197 | 0T | 0.05 | 0
A040000 | A002183 | 0T | 0.0338983050847458 | 0
A040000 | A001901 | 0T | 0.0833333333333333 | 0
A040000 | A000738 | PM | 0.0909090909090909 | 0
A040000 | A181288 | PM | 0.0416666666666667 | 0
A040000 | A026367 | 0T | 0.0317460317460317 | 0
A040000 | A255610 | 0T | 0.0645161290322581 | 0
A040000 | A003095 | PM | 0.181818181818182 | 0
A040000 | A001923 | PM | 0.111111111111111 | 0
A040000 | A086615 | 0T | 0.0714285714285714 | 0
A040000 | A048654 | 0T | 0.0769230769230769 | 0
A181175 | A040000 | 0T | 0.133333333333333 | 0
A130249 | A001045 | 0F | 0.228571428571429 | 0
A130253 | A001045 | PM | 0.257142857142857 | 0.807407407407407
A092521 | A048766 | PM | 0.19047619047619 | 0
A003827 | A130255 | 0T | 0.05 | 0
A003827 | A040000 | 0T | 0.0476190476190476 | 0
A003827 | A074286 | PM | 0.0714285714285714 | 0
A091804 | A040000 | 0T | 0.0857142857142857 | 0
A116536 | A000523 | PM | 0.0666666666666667 | 0
A116536 | A130259 | PM | 0.0693069306930693 | 0
A116536 | A000194 | 0T | 0.0714285714285714 | 0
A004526 | A005843 | 0F | 0.59016393442623 | 0
A025732 | A002024 | 0T | 0.654761904761905 | 0
A004019 | A130255 | PM | 0.1 | 0
A130259 | A001906 | 0F | 0.161290322580645 | 0
A001787 | A130255 | PM | 0.3 | 0
A240137 | A040000 | PM | 0.333333333333333 | 0
A125058 | A040000 | 0T | 0.0666666666666667 | 0
A008863 | A029837 | PM | 0.333333333333333 | 0.8
A000182 | A040000 | 0T | 0.142857142857143 | 0
A029885 | A130255 | 0T | 0.22 | 0
A000324 | A068980 | 0T | 0.126760563380282 | 0
A005117 | A013928 | PM | 0.934210526315789 | 0.836734693877551
A015287 | A055642 | 0T | 0.160377358490566 | 0
A092840 | A061866 | PM | 0.0740740740740741 | 0
A092840 | A000785 | PM | 0.108108108108108 | 0
A092840 | A006746 | PM | 0.142857142857143 | 0
A092840 | A002264 | PM | 0.0526315789473684 | 0
A092840 | A065855 | PM | 0.0533333333333333 | 0
A092840 | A072000 | PM | 0.051948051948052 | 0
A092840 | A243348 | PM | 0.0547945205479452 | 0
A092840 | A000773 | PM | 0.114285714285714 | 0
A092840 | A006749 | PM | 0.142857142857143 | 0
A092840 | A133111 | PM | 0.129032258064516 | 0
A092840 | A002662 | PM | 0.117647058823529 | 0
A092840 | A118015 | PM | 0.0677966101694915 | 0
A092840 | A056827 | PM | 0.0714285714285714 | 0
A092840 | A049284 | PM | 0.1 | 0
A092840 | A000749 | PM | 0.117647058823529 | 0
A092840 | A036506 | PM | 0.210526315789474 | 0
A092840 | A139748 | PM | 0.114285714285714 | 0
A092840 | A000588 | PM | 0.142857142857143 | 0
A092840 | A113405 | PM | 0.111111111111111 | 0
A003518 | A048766 | PM | 0.219047619047619 | 0
A000609 | A132090 | PM | 0.0952380952380952 | 0
A110654 | A005408 | PM | 0.575757575757576 | 0.802816901408451
A110654 | A247328 | PM | 0.603174603174603 | 0.820143884892086
A110654 | A176271 | PM | 0.575757575757576 | 0.802816901408451
A083278 | A055642 | 0T | 0.235849056603774 | 0
A156253 | A054353 | 0T | 0.757575757575758 | 0
A153588 | A000523 | PM | 0.238095238095238 | 0
A138462 | A137588 | PM | 0.13953488372093 | 0
A014117 | A130255 | 0T | 0.05 | 0
A014117 | A040000 | 0T | 0.0476190476190476 | 0
A014117 | A074286 | PM | 0.0714285714285714 | 0
A001477 | A001477 | 0F | 0.987179487179487 | 0
A001477 | A000027 | PM | 1 | 1
A113311 | A006125 | 0T | 0.25 | 0
A113311 | A005640 | 0T | 0.222222222222222 | 0
A113311 | A032351 | 0T | 0.133333333333333 | 0
A113311 | A002658 | 0T | 0.4 | 0
A113311 | A022917 | 0T | 0.153846153846154 | 0
A113311 | A002449 | 0T | 0.235294117647059 | 0
A113311 | A000110 | 0T | 0.148148148148148 | 0
A113311 | A212393 | 0T | 0.102564102564103 | 0
A113311 | A098746 | 0T | 0.153846153846154 | 0
A113311 | A173125 | 0T | 0.114285714285714 | 0
A113311 | A000698 | 0T | 0.2 | 0
A113311 | A033638 | 0T | 0.0677966101694915 | 0
A113311 | A049401 | 0T | 0.148148148148148 | 0
A113311 | A005230 | 0T | 0.114285714285714 | 0
A113311 | A219601 | 0T | 0.0833333333333333 | 0
A113311 | A109456 | PM | 0.363636363636364 | 0
A113311 | A018819 | 0T | 0.0666666666666667 | 0
A113311 | A001935 | 0T | 0.08 | 0
A113311 | A001006 | 0T | 0.133333333333333 | 0
A113311 | A000178 | 0T | 0.307692307692308 | 0
A113311 | A052129 | 0T | 0.444444444444444 | 0
A113311 | A001680 | 0T | 0.153846153846154 | 0
A113311 | A034891 | 0T | 0.0769230769230769 | 0
A113311 | A005432 | 0T | 0.210526315789474 | 0
A113311 | A005040 | 0T | 0.210526315789474 | 0
A113311 | A003056 | PM | 0.0493827160493827 | 0
A113311 | A000108 | 0T | 0.129032258064516 | 0
A113311 | A054359 | 0T | 0.16 | 0
A113311 | A014217 | 0T | 0.108108108108108 | 0
A113311 | A000792 | 0T | 0.0930232558139535 | 0
A113311 | A028335 | 0T | 0.0975609756097561 | 0
A113311 | A003046 | 0T | 0.266666666666667 | 0
A113311 | A000638 | 0T | 0.210526315789474 | 0
A113311 | A088325 | 0T | 0.117647058823529 | 0
A113311 | A000041 | 0T | 0.08 | 0
A113311 | A007123 | 0T | 0.153846153846154 | 0
A113311 | A000678 | PM | 0.129032258064516 | 0
A113311 | A027193 | PM | 0.0754716981132075 | 0
A113311 | A108950 | 0T | 0.08 | 0
A113311 | A011782 | 0T | 0.121212121212121 | 0
A113311 | A002524 | 0T | 0.125 | 0
A113311 | A006154 | 0T | 0.2 | 0
A113311 | A124294 | 0T | 0.173913043478261 | 0
A113311 | A074664 | 0T | 0.173913043478261 | 0
A113311 | A000142 | 0T | 0.173913043478261 | 0
A113311 | A000523 | PM | 0.0380952380952381 | 0
A113311 | A022916 | 0T | 0.142857142857143 | 0
A113311 | A166444 | PM | 0.117647058823529 | 0
A113311 | A005773 | 0T | 0.142857142857143 | 0
A113311 | A051286 | 0T | 0.133333333333333 | 0
A113311 | A000081 | PM | 0.129032258064516 | 0
A113311 | A023359 | 0T | 0.111111111111111 | 0
A113311 | A055512 | 0T | 0.210526315789474 | 0
A113311 | A061552 | 0T | 0.153846153846154 | 0
A113311 | A036378 | 0T | 0.111111111111111 | 0
A113311 | A005578 | 0T | 0.121212121212121 | 0
A113311 | A054726 | 0T | 0.173913043478261 | 0
A113311 | A035985 | 0T | 0.0833333333333333 | 0
A113311 | A005817 | 0T | 0.142857142857143 | 0
A113311 | A055503 | 0T | 0.0975609756097561 | 0
A113311 | A000726 | 0T | 0.0784313725490196 | 0
A113311 | A084423 | 0T | 0.153846153846154 | 0
A113311 | A035294 | 0T | 0.0888888888888889 | 0
A113311 | A001405 | 0T | 0.117647058823529 | 0
A113311 | A110654 | PM | 0.0526315789473684 | 0
A113311 | A173564 | 0T | 0.0784313725490196 | 0
A113311 | A011971 | 0T | 0.0833333333333333 | 0
A113311 | A006059 | 0T | 0.222222222222222 | 0
A113311 | A210108 | 0T | 0.108108108108108 | 0
A113311 | A034386 | 0T | 0.129032258064516 | 0
A113311 | A001519 | 0T | 0.129032258064516 | 0
A113311 | A240690 | PM | 0.0816326530612245 | 0
A113311 | A000669 | 0T | 0.142857142857143 | 0
A113311 | A005867 | 0T | 0.210526315789474 | 0
A113311 | A003418 | 0T | 0.137931034482759 | 0
A113311 | A002868 | 0T | 0.2 | 0
A113311 | A006882 | 0T | 0.148148148148148 | 0
A113311 | A001681 | 0T | 0.16 | 0
A113311 | A001858 | 0T | 0.19047619047619 | 0
A113311 | A173241 | 0T | 0.0851063829787234 | 0
A113311 | A247139 | 0T | 0.363636363636364 | 0
A113311 | A130259 | PM | 0.0396039603960396 | 0
A113311 | A002526 | 0T | 0.148148148148148 | 0
A113311 | A005130 | 0T | 0.222222222222222 | 0
A113311 | A001927 | 0T | 0.235294117647059 | 0
A113311 | A051255 | 0T | 0.285714285714286 | 0
A113311 | A113676 | 0T | 0.444444444444444 | 0
A113311 | A070939 | 0T | 0.0380952380952381 | 0
A113311 | A000793 | 0T | 0.0833333333333333 | 0
A113311 | A000786 | 0T | 0.108108108108108 | 0
A113311 | A211216 | 0T | 0.142857142857143 | 0
A113311 | A000088 | 0T | 0.2 | 0
A113311 | A175125 | 0T | 0.5 | 0
A113311 | A028364 | 0T | 0.0888888888888889 | 0
A113311 | A174068 | 0T | 0.0784313725490196 | 0
A113311 | A245898 | 0T | 0.5 | 0
A113311 | A003018 | 0T | 0.173913043478261 | 0
A113311 | A002531 | 0T | 0.117647058823529 | 0
A113311 | A000772 | 0T | 0.173913043478261 | 0
A113311 | A005036 | 0T | 0.181818181818182 | 0
A113311 | A046209 | 0T | 0.125 | 0
A113311 | A003214 | 0T | 0.114285714285714 | 0
A113311 | A002573 | PM | 0.1 | 0
A113311 | A124295 | 0T | 0.173913043478261 | 0
A113311 | A007460 | 0T | 0.137931034482759 | 0
A113311 | A056303 | PM | 0.129032258064516 | 0
A113311 | A000679 | 0T | 0.363636363636364 | 0
A113311 | A061922 | 0T | 0.153846153846154 | 0
A113311 | A040039 | 0T | 0.0555555555555556 | 0
A113311 | A048631 | 0T | 0.181818181818182 | 0
A113311 | A005038 | 0T | 0.19047619047619 | 0
A113311 | A000665 | 0T | 0.363636363636364 | 0
A113311 | A179215 | 0T | 0.16 | 0
A113311 | A002869 | 0T | 0.19047619047619 | 0
A113311 | A000988 | 0T | 0.133333333333333 | 0
A113311 | A197122 | 0T | 0.0740740740740741 | 0
A113311 | A026007 | 0T | 0.0952380952380952 | 0
A113311 | A000011 | 0T | 0.1 | 0
A113311 | A002075 | 0T | 0.142857142857143 | 0
A113311 | A059966 | 0T | 0.114285714285714 | 0
A113311 | A035959 | 0T | 0.0833333333333333 | 0
A113311 | A242622 | 0T | 0.142857142857143 | 0
A113311 | A002430 | 0T | 0.222222222222222 | 0
A113311 | A000112 | 0T | 0.235294117647059 | 0
A113311 | A005470 | 0T | 0.307692307692308 | 0
A113311 | A210668 | 0T | 0.4 | 0
A113311 | A033552 | 0T | 0.0645161290322581 | 0
A113311 | A124292 | 0T | 0.148148148148148 | 0
A113311 | A093637 | 0T | 0.129032258064516 | 0
A113311 | A008619 | 0T | 0.0533333333333333 | 0
A113311 | A124293 | 0T | 0.153846153846154 | 0
A113311 | A005041 | 0T | 0.0512820512820513 | 0
A113311 | A000045 | PM | 0.102564102564103 | 0
A113311 | A004001 | 0T | 0.0533333333333333 | 0
A113311 | A000085 | 0T | 0.142857142857143 | 0
A113311 | A140827 | 0T | 0.0909090909090909 | 0
A113311 | A059015 | 0T | 0.0606060606060606 | 0
A113311 | A000013 | 0T | 0.111111111111111 | 0
A113311 | A182975 | 0T | 0.210526315789474 | 0
A113311 | A032109 | 0T | 0.210526315789474 | 0
A113311 | A000140 | 0T | 0.19047619047619 | 0
A113311 | A000194 | 0T | 0.0408163265306122 | 0
A113311 | A045690 | 0T | 0.117647058823529 | 0
A113311 | A103465 | 0T | 0.25 | 0
A113311 | A007463 | 0T | 0.137931034482759 | 0
A113311 | A009490 | 0T | 0.0677966101694915 | 0
A050542 | A002266 | PM | 0.0963855421686747 | 0
A092839 | A061866 | PM | 0.0925925925925926 | 0
A092839 | A000785 | PM | 0.135135135135135 | 0
A092839 | A006746 | PM | 0.178571428571429 | 0
A092839 | A056827 | PM | 0.0892857142857143 | 0
A092839 | A113405 | PM | 0.138888888888889 | 0
A001462 | A001463 | 0T | 0.306451612903226 | 0
A050204 | A040000 | 0T | 0.0761904761904762 | 0
A115384 | A000069 | PM | 0.584615384615385 | 0.815602836879433
A101619 | A091194 | PM | 0.0581395348837209 | 0
A101619 | A110533 | PM | 0.0793650793650794 | 0
A101619 | A054360 | PM | 0.2 | 0
A101619 | A001419 | PM | 0.192307692307692 | 0
A101619 | A002266 | PM | 0.0602409638554217 | 0
A101619 | A059995 | PM | 0.0485436893203883 | 0
A019434 | A002264 | PM | 0.0657894736842105 | 0
A019434 | A065855 | PM | 0.0666666666666667 | 0
A019434 | A072000 | PM | 0.0649350649350649 | 0
A019434 | A243348 | PM | 0.0684931506849315 | 0
A019434 | A000773 | PM | 0.142857142857143 | 0
A019434 | A049284 | PM | 0.125 | 0
A019434 | A036506 | PM | 0.263157894736842 | 0
A000069 | A115384 | PM | 0.855263157894737 | 0.815602836879433
A117293 | A091194 | PM | 0.104651162790698 | 0
A117293 | A059995 | PM | 0.087378640776699 | 0
A005408 | A110654 | PM | 0.868421052631579 | 0.802816901408451
A005408 | A008619 | 0T | 0.88 | 0
A099814 | A206244 | PM | 0.197674418604651 | 0
A001298 | A040000 | PM | 0.276190476190476 | 0
A005843 | A110654 | 0F | 0.802631578947368 | 0
A005843 | A008619 | PM | 0.813333333333333 | 0.830882352941177
A087315 | A000196 | PM | 0.0882352941176471 | 0
A087315 | A138194 | 0T | 0.1 | 0
A000042 | A055642 | 0T | 0.169811320754717 | 0
A057091 | A048766 | PM | 0.2 | 0
A005563 | A000196 | 0F | 0.5 | 0
A000027 | A001477 | PM | 0.987179487179487 | 1
A050909 | A091194 | PM | 0.0813953488372093 | 0
A050909 | A059995 | PM | 0.0679611650485437 | 0
A206244 | A110745 | 0T | 0.177777777777778 | 0
A206244 | A056524 | 0T | 0.177777777777778 | 0
A106037 | A040000 | 0T | 0.0571428571428571 | 0
A013972 | A206244 | 0T | 0.127906976744186 | 0
A013972 | A055642 | 0T | 0.10377358490566 | 0
A000079 | A029837 | PM | 0.323809523809524 | 0.805755395683453
A245894 | A130255 | 0T | 0.05 | 0
A245894 | A040000 | 0T | 0.0476190476190476 | 0
A245894 | A074286 | PM | 0.0714285714285714 | 0
A000464 | A055642 | 0T | 0.122641509433962 | 0
A006261 | A029837 | PM | 0.352380952380952 | 0
A221159 | A048766 | PM | 0.2 | 0
A016123 | A206244 | 0T | 0.209302325581395 | 0
A054849 | A206244 | 0T | 0.267441860465116 | 0
A026081 | A000322 | PM | 0.142857142857143 | 0
A026081 | A060455 | PM | 0.138888888888889 | 0
A026081 | A058367 | PM | 0.102040816326531 | 0
A026081 | A172033 | PM | 0.0735294117647059 | 0
A026081 | A005708 | PM | 0.0925925925925926 | 0
A026081 | A187243 | PM | 0.0625 | 0
A026081 | A058364 | PM | 0.0943396226415094 | 0
A026081 | A000383 | PM | 0.135135135135135 | 0
A026081 | A005710 | PM | 0.0892857142857143 | 0
A026081 | A058366 | PM | 0.1 | 0
A026081 | A206244 | PM | 0.0581395348837209 | 0
A026081 | A005709 | PM | 0.102040816326531 | 0
A026081 | A055642 | PM | 0.0471698113207547 | 0
A026081 | A048766 | 0F | 0.0476190476190476 | 0
A026081 | A137588 | 0F | 0.0581395348837209 | 0
A026081 | A058365 | PM | 0.0980392156862745 | 0
A026081 | A003520 | PM | 0.0980392156862745 | 0
A026081 | A139398 | PM | 0.138888888888889 | 0
A048766 | A000578 | 0F | 0.0975609756097561 | 0
A063843 | A040000 | PM | 0.238095238095238 | 0
A222716 | A055642 | PM | 0.377358490566038 | 0.746575342465753
A097843 | A206244 | 0T | 0.13953488372093 | 0
A176271 | A110654 | PM | 0.868421052631579 | 0.802816901408451
A176271 | A008619 | 0T | 0.88 | 0
A008619 | A005843 | PM | 0.622950819672131 | 0.830882352941177
A168467 | A187243 | 0T | 0.1 | 0
A168467 | A137588 | PM | 0.0930232558139535 | 0
A046058 | A130255 | 0T | 0.12 | 0
A000194 | A002378 | PM | 0.196078431372549 | 0.724832214765101
A055642 | A222716 | PM | 0.075 | 0.746575342465753
A054852 | A060455 | 0T | 0.194444444444444 | 0
A054852 | A172033 | 0T | 0.102941176470588 | 0
A054852 | A005708 | 0T | 0.12962962962963 | 0
A054852 | A058364 | 0T | 0.132075471698113 | 0
A054852 | A000383 | 0T | 0.189189189189189 | 0
A054852 | A005710 | 0T | 0.125 | 0
A054852 | A058366 | 0T | 0.14 | 0
A054852 | A206244 | 0T | 0.0813953488372093 | 0
A054852 | A005709 | 0T | 0.142857142857143 | 0
A054852 | A055642 | 0T | 0.0660377358490566 | 0
A054852 | A048766 | PM | 0.0666666666666667 | 0
A054852 | A058365 | 0T | 0.137254901960784 | 0
